accel_x_acf_lag1,accel_x_acf_lag2,accel_x_acf_lag3,accel_x_acf_lag4,accel_y_acf_lag1,accel_y_acf_lag2,accel_y_acf_lag3,accel_y_acf_lag4,accel_z_acf_lag1,accel_z_acf_lag2,accel_z_acf_lag3,accel_z_acf_lag4,gyro_x_acf_lag1,gyro_x_acf_lag2,gyro_x_acf_lag3,gyro_x_acf_lag4,gyro_y_acf_lag1,gyro_y_acf_lag2,gyro_y_acf_lag3,gyro_y_acf_lag4,gyro_z_acf_lag1,gyro_z_acf_lag2,gyro_z_acf_lag3,gyro_z_acf_lag4,accel_x_mean,accel_x_std,accel_x_min,accel_x_max,accel_x_median,accel_x_range,accel_y_mean,accel_y_std,accel_y_min,accel_y_max,accel_y_median,accel_y_range,accel_z_mean,accel_z_std,accel_z_min,accel_z_max,accel_z_median,accel_z_range,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_median,gyro_x_range,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_median,gyro_y_range,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_median,gyro_z_range,prediction,prediction_label,decision_score,confidence_category,evaluation_timestamp
0.3715909994145969,-0.2100524832052002,-0.4356470820649117,-0.4281567232285467,-0.1083854982670374,-0.4969970322252084,0.0028518936938399,0.0725680203085196,-0.0232190943219006,-0.4012813006047409,-0.0361617094986711,-0.18515731498678,-0.1629284846772555,-0.3793977151461736,0.0816442140644254,-0.0832516830227761,0.0252937687566766,-0.2467107828561497,0.229542996262726,-0.2392994828654626,0.1995242662335413,-0.1782602128243743,-0.2459073712837043,-0.3639571176010554,1.1677718597412108,0.7858123554422793,-0.1556231079101562,2.528276953125,1.1468225952148436,2.683900061035156,-0.512059880065918,1.4190560874216098,-3.0980969482421874,1.9800047729492187,-0.8451531860351562,5.078101721191406,9.13627353515625,0.9694432657483618,7.802703210449218,10.802637890625,9.005789544677734,2.999934680175782,-0.1014389358196322,0.3238287803780357,-0.6658897405700503,0.3761117922427475,-0.1155781012293955,1.0420015328127978,-0.0640009572081508,0.0755978390292003,-0.1870566618167968,0.0584885146279015,-0.0662159265832963,0.2455451764446983,-0.0970589587845701,0.2692698465593695,-0.5461148552614318,0.2980382852451386,-0.0798721287458473,0.8441531405065703,1,normal_operation,0.7331423701002011,strong_normal,2025-04-02 07:41:18.000133
0.0831748204599086,0.0757679616708721,0.1616049811521213,-0.3579477775848155,-0.4163674813141918,-0.0460070082705546,0.0077971568542599,0.1535148365386754,0.0095445639823022,-0.4091359795388866,-0.2001132621623297,-0.1687179066568651,-0.1539982247224375,-0.3819508854756862,0.0196145166929616,-0.2094986253440746,-0.0536904465474412,-0.3867381976580137,-0.3182495295129662,0.0110935739604475,0.0831175717911101,-0.585081904154998,-0.1257999080896263,0.0603092774674348,0.5147533569335937,1.1843980342288551,-1.2665326782226562,2.528276953125,0.6440402465820312,3.794809631347656,-0.914285758972168,1.9485596863853132,-4.158728283691406,2.559401574707031,-0.8511386901855469,6.718129858398438,9.324517640686034,1.5584059519984996,6.232106921386718,11.269507214355468,9.822212310791016,5.03740029296875,-0.089897779601769,0.328769911039828,-0.6658897405700503,0.3761117922427475,-0.0860673814342241,1.0420015328127978,-0.0698797857000782,0.1245902848014504,-0.2030444106900273,0.1867901993355763,-0.105385911322711,0.3898346100256036,0.0380541730993038,0.2117653564862171,-0.4323353757802747,0.2980382852451386,0.0672151608878732,0.7303736610254132,1,normal_operation,1.2113207179595502,strong_normal,2025-04-02 07:41:18.000133
0.4920351686823962,0.12679571425283,-0.1290469932056845,-0.3189344697589494,-0.302372700567169,-0.0020775109879461,-0.0711201799102113,-0.345618903724353,-0.0716893479636933,-0.4049983076880429,-0.302008874598636,0.3948439636161689,-0.1198692856349375,-0.5308764316411285,0.1702800935140926,-0.0399622774719242,0.0655524641887483,-0.3280892293250487,-0.2989759575831304,0.0087176011809545,0.1669856947116567,-0.3461719146723341,-0.2808175294255436,0.1433234167360423,1.527799934387207,2.1272459645878605,-1.2665326782226562,5.2073886108398435,1.5035586425781249,6.4739212890625,-0.2941875289916992,2.3150455101442904,-4.158728283691406,3.519476440429687,-0.4417302062988281,7.678204724121093,9.263465498352051,1.614729474248741,6.232106921386718,11.269507214355468,9.737218151855467,5.03740029296875,-0.0749092650331154,0.201138369873409,-0.3702496176558963,0.3441362944962864,-0.0879326188027677,0.7143859121521827,0.012590352237669,0.1291435506668908,-0.2030444106900273,0.1867901993355763,0.0234486983474047,0.3898346100256036,0.0947773737891195,0.2176328026996463,-0.2617993877991494,0.4836294034152226,0.0672151608878732,0.745428791214372,1,normal_operation,1.4544108888313603,strong_normal,2025-04-02 07:41:18.000133
-0.0044686531511054,-0.6707385419298848,-0.0886318562094405,0.285044212908829,0.0136192118433868,-0.4050705940119399,-0.2666746343452164,0.1543923654543566,0.1385416504651127,-0.0473785331364399,0.1514104200481544,-0.1696669700605172,-0.3837250708847337,0.5258100102616747,-0.3192435802908441,0.1667100561798629,0.2677167611053919,-0.3594082703302999,-0.4321911840869857,0.1239507737343211,0.3127309794501796,-0.5036243735578418,-0.3796004624363187,0.002027257644307,2.822464482116699,2.068982108359228,-1.0558429321289062,6.138733056640625,2.5007436340332028,7.194575988769531,0.8008604553222656,2.6294561576986712,-3.114856359863281,4.065354418945312,0.5650315917968749,7.180210778808593,8.588300630187987,1.2765857867979535,6.749254479980468,10.69968721923828,8.690952026367187,3.950432739257811,-0.1977484688757697,0.2247176796051967,-0.6573629411709941,0.0218499234600816,-0.1189088822446517,0.6792128646310758,0.0933284840474829,0.1019476494998272,-0.0949938745551112,0.234886677195878,0.0993905054952495,0.3298805517509892,-0.0296939127510104,0.2727180722079804,-0.3126937217122665,0.4836294034152226,-0.0888652374870395,0.7963231251274892,1,normal_operation,0.5112745277211515,strong_normal,2025-04-02 07:41:18.000133
-0.3623872645592741,-0.185347903744649,0.0017880066368412,-0.0583676985692075,-0.1939181014475312,-0.3148368912746985,0.1378721977719708,0.1229990609097785,-0.3220819792318558,-0.0574392891208791,0.1685699765009828,-0.3485111267168124,-0.1840400152015711,-0.1648871943320629,-0.2142180717229229,0.1354010637801681,-0.3411562320892478,0.0827597219135796,-0.3015624980026141,-0.0831178287146624,0.3229773965951367,-0.2011578639050907,0.0665547386531037,-0.0616810189934012,1.9078794479370116,2.64319441408593,-1.1324573852539062,6.138733056640625,1.9488801513671872,7.271190441894531,0.6488286499023437,2.8288401950951214,-3.114856359863281,4.115632653808594,0.1280897888183593,7.230489013671875,8.224381977844239,1.2935201755957226,6.016628771972656,10.417171423339845,8.65623610229492,4.400542651367188,-0.1241382084386043,0.5309271865252042,-0.7111883623775367,1.0585222066484692,-0.1774640124928584,1.7697105690260058,0.0729774120442666,0.1640234546413348,-0.2520735072346008,0.234886677195878,0.1394264932986309,0.4869601844304788,-0.0445991577942825,0.2705693754406386,-0.3126937217122665,0.4651102609703972,-0.0888652374870395,0.7778039826826637,1,normal_operation,0.2525063442730682,weak_normal,2025-04-02 07:41:18.000133
-0.3543157821221095,0.2356320006987954,-0.3953946922250116,0.077551962194839,-0.3436607760651467,-0.2980753109703822,0.2472115307687488,-0.1055435616949237,-0.1856133797852031,0.1571923399571056,-0.62378722777276,0.0383366890563549,-0.0707930722106143,-0.113197097053728,-0.4911225902391904,0.0340610276339084,-0.5123063467372504,0.4093212238293628,-0.373947720379678,-0.0083813663839364,-0.4026262092252164,0.0914915761891533,-0.0487487370949,-0.2256859291131119,1.080084223937988,2.2814004647160595,-2.013523596191406,4.446032482910156,1.0223241088867183,6.459556079101562,-0.6835445739746093,2.6328591080847916,-4.070142822265625,4.115632653808594,-1.1899182250976563,8.18577547607422,8.77205560760498,2.0927248320455107,6.016628771972656,13.268665600585935,8.395268121337889,7.252036828613279,-0.1847750768213462,0.7316266794365806,-1.5556079653653276,1.0585222066484692,-0.1406255744641233,2.614130172013797,-0.1034873661440149,0.2700396994406688,-0.70239510049726,0.2074410416301657,-0.0321753446073763,0.9098361421274256,0.113479709189784,0.2619494651174255,-0.288845329643031,0.4651102609703972,0.0763415008696756,0.7539555906134282,-1,potential_anomaly,-0.4887677683219187,borderline,2025-04-02 07:41:18.000133
0.0227681846240132,-0.460658047505134,-0.2698040297800523,-0.0530247716822754,-0.5376190722264181,0.3296673689231625,0.0050600230552132,-0.1875853241642485,-0.1434841653472209,-0.0670540359027563,-0.243999769509025,0.0274794157280521,-0.0788777374798112,-0.119718227516651,-0.037993302968857,-0.0571237710437071,0.034323905434213,-0.0056486362692454,-0.1905389897452244,-0.2390830792477896,-0.0697161290565803,-0.0042306089673384,-0.1439095385474158,-0.3804832566367264,0.8248024719238279,1.2946644093683164,-2.013523596191406,2.327164013671875,1.2701239807128906,4.340687609863281,-0.2238578552246094,2.1228297401914697,-4.070142822265625,2.8131869506835936,0.3842693664550781,6.883329772949219,9.43614729309082,1.9270005956966911,7.098807922363281,13.268665600585935,8.916006982421873,6.169857678222654,-0.2239117537506084,0.5618341272954419,-1.5556079653653276,0.3634548243847733,-0.0700796325609936,1.919062789750101,-0.158045559173914,0.274197327854159,-0.70239510049726,0.1314992344823208,-0.0321753446073763,0.8338943349795808,0.0551077718974164,0.2205205439143744,-0.3228192959986458,0.454451761721577,0.0543583461689837,0.7772710577202228,1,normal_operation,0.09591614314725416,weak_normal,2025-04-02 07:41:18.000133
-0.2665252154903889,-0.1216115532971033,0.3913216209051621,-0.3652321358416954,-0.2488749378826467,0.0015406761456029,-0.320746361034133,-0.0207067924170501,-0.4688394426162368,0.1416386678055518,-0.2241836361598316,-0.0223764737207562,-0.4607038235042618,-0.0601077649182127,0.2591524705482693,-0.4185842422164771,0.0503465233835885,-0.4376312936824512,-0.165322564146716,-0.0186860209229877,0.3281006693858262,-0.3758293618962777,-0.5731429952694146,-0.1707401025311418,1.9425953720092772,1.24464003753927,-0.0119710083007812,4.3263223999023435,1.6424223388671872,4.338293408203125,0.0404021530151367,2.5087801886435885,-6.399701037597656,2.2840683837890623,0.6823474731445311,8.683769421386717,9.487921903991698,1.1225304789262018,7.40526573486328,11.233594189453123,9.38407340698242,3.828328454589843,-0.0552243492329503,0.1512825483806146,-0.226493109037432,0.2398162330984575,-0.0700796325609936,0.4663093421358895,0.0332078867221058,0.2121547576142222,-0.4948208276264839,0.2511408885503291,0.0939946402505342,0.7459617161768131,-0.1066682620135847,0.2056848938780924,-0.3767779484457988,0.1877228180198481,-0.0486294028227427,0.564500766465647,1,normal_operation,0.7621117384011677,strong_normal,2025-04-02 07:41:18.000133
-0.6196891385708196,0.2417257960161255,-0.1908956298943935,0.0981957186605166,-0.0848909948917025,-0.1621377691562806,-0.0859769472631905,-0.2541867471916404,-0.2589811783287445,-0.0968564683588632,-0.0963963198146052,-0.2051042750727612,-0.3013629409287902,-0.0431256772444134,0.0050010018012455,-0.2277336319227571,0.3191316401789428,0.1874827362689228,-0.2459525727800594,-0.2447787454688691,0.2744448916452285,0.3372514698385733,-0.2714383871037659,-0.3200163311482805,2.638110954284668,1.500533031945775,-0.1915361328124999,4.553771557617187,2.7437551025390623,4.745307690429687,0.0095768066406249,2.947611579954128,-6.399701037597656,3.1459809814453124,0.7278373046875,9.545682019042967,9.83089129180908,2.5073526042610927,5.932831713867187,14.86320390625,9.731232647705076,8.930372192382812,-0.0368717458388878,0.2953491461744647,-0.3671852991218605,0.6658897405700503,-0.1358292498021541,1.0330750396919108,0.0691470138767219,0.1021106644503448,-0.1171102604964134,0.2511408885503291,0.0907970904758881,0.3682511490467425,0.0258968223936181,0.3155856845788368,-0.3767779484457988,0.605402757332995,-0.0196516079900124,0.9821807057787938,1,normal_operation,0.4889248382048872,weak_normal,2025-04-02 07:41:18.000133
-0.3605870992129678,-0.0334709274654592,0.0400307930447771,-0.2601713142810521,-0.1333569068670679,-0.1342990318575103,-0.3737634751447085,0.2891675894271216,0.0062023542849203,-0.0327667821364865,-0.0207182086385374,-0.3966152525258348,-0.6948306112934219,0.2361517329281441,-0.0394352490594708,0.0438449807680185,-0.2989649542030306,-0.2491442786887719,0.1330083347792122,-0.1911732643776547,-0.258864229861712,0.335181449133753,-0.2179723668103486,-0.1031303175271297,2.436399464416504,2.5376272992644475,-0.5219359619140624,7.259219433593749,2.34272632446289,7.781155395507811,0.1882441055297851,2.7819737137693563,-2.887407202148437,4.972756848144531,-0.3088520141601563,7.860164050292968,9.328408218383789,2.7645544338312056,5.932831713867187,14.86320390625,9.223661895751952,8.930372192382812,-0.0629184533781925,0.3551130186019139,-0.6351133239890816,0.6658897405700503,-0.0654831547599399,1.301003064559132,-0.0567232006898157,0.1487614170320154,-0.3734471674305424,0.1396263401595463,-0.0429004594765018,0.5130735075900887,0.1424075423072854,0.2286302479092853,-0.1401592651219873,0.605402757332995,0.0794058194037114,0.7455620224549823,1,normal_operation,1.079416734158082,strong_normal,2025-04-02 07:41:18.000133
