accel_x_acf_lag1,accel_x_acf_lag2,accel_x_acf_lag3,accel_x_acf_lag4,accel_y_acf_lag1,accel_y_acf_lag2,accel_y_acf_lag3,accel_y_acf_lag4,accel_z_acf_lag1,accel_z_acf_lag2,accel_z_acf_lag3,accel_z_acf_lag4,gyro_x_acf_lag1,gyro_x_acf_lag2,gyro_x_acf_lag3,gyro_x_acf_lag4,gyro_y_acf_lag1,gyro_y_acf_lag2,gyro_y_acf_lag3,gyro_y_acf_lag4,gyro_z_acf_lag1,gyro_z_acf_lag2,gyro_z_acf_lag3,gyro_z_acf_lag4,accel_x_mean,accel_x_std,accel_x_min,accel_x_max,accel_x_median,accel_x_range,accel_y_mean,accel_y_std,accel_y_min,accel_y_max,accel_y_median,accel_y_range,accel_z_mean,accel_z_std,accel_z_min,accel_z_max,accel_z_median,accel_z_range,gyro_x_mean,gyro_x_std,gyro_x_min,gyro_x_max,gyro_x_median,gyro_x_range,gyro_y_mean,gyro_y_std,gyro_y_min,gyro_y_max,gyro_y_median,gyro_y_range,gyro_z_mean,gyro_z_std,gyro_z_min,gyro_z_max,gyro_z_median,gyro_z_range
0.40893271099888623,0.16688206019852397,-0.11490123951797807,-0.11070572864651826,0.08673708173339997,0.05098753164401664,-0.19659768780752496,-0.13106437188087117,0.12858674166187303,0.042928421362916774,-0.4875488463852636,-0.39545420849416635,-0.2989101040555949,0.08535796720417223,-0.03255616353992914,0.10434989840841094,0.02663357645984229,0.21637125275332564,-0.3032735877372618,0.19983422644217488,-0.12022582664395426,0.04329207432798661,-0.11786668232580348,-0.08553803504960684,0.5680243438720705,1.703046545924941,-1.9632453613281249,3.3877953491210935,1.0103531005859374,5.351040710449219,-1.3102268585205077,1.7468858701916679,-5.585672473144531,0.4285620971679687,-0.8990227233886717,6.0142345703125,8.991125059509276,2.1435476586224405,6.143521459960938,13.409923498535155,8.646659295654295,7.266402038574218,-0.18625727437313527,0.1721750136930725,-0.6027381325207898,-0.0307764165809687,-0.177197550011638,0.571961715939821,-0.05379211339639012,0.23684817977513223,-0.3671852991218605,0.4283384385619671,-0.0609532925791913,0.7955237376838276,-0.044432618743519794,0.18177805059045135,-0.4724379792039612,0.1241715162487568,0.031709035265240396,0.596609495452718
-0.169320048400705,-0.3897850676670885,-0.20617511124216895,0.17266397750931045,0.44139246108750385,-0.0745181211156603,-0.1787516879849928,-0.2511161699808964,0.03982146883890997,-0.050324213196265,-0.2410809385510241,-0.23870831287592986,-0.12255939354780558,0.13948265114600428,-0.12949863424785477,-0.3834536743248043,-0.26343015213284365,-0.08042377979319891,-0.0677935966993207,-0.19831963315631684,-0.4326469416264039,0.3531304084224391,-0.13530445375509087,-0.20222354958183827,-0.4327519500732421,1.7677198269464276,-2.5234885498046875,3.1579519897460937,-0.7254431030273437,5.681440539550781,-1.8088193542480469,1.4128493158029947,-4.491522314453125,-0.1939303344726562,-1.7393875061035156,4.297591979980468,8.423998541259765,1.338702395322457,6.5218053222656245,10.47702646484375,8.257601525878906,3.955221142578125,-0.06816443347722126,0.1220091762306576,-0.2099724352017605,0.1601439512135255,-0.047030627935419705,0.370116386415286,-0.18913839995133205,0.17566706986325872,-0.5010826959351659,0.0933950996677881,-0.205509188641317,0.594477795602954,0.19316864497979222,0.2908223177930803,-0.1666722820034279,0.750091884635731,0.0796722818849319,0.9167641666391588
-0.48683277571324746,0.0543567157745825,-0.18820397233330372,0.33608198939842193,0.2187349726844745,-0.24997206408613082,-0.629946220759128,-0.06721944172778167,0.14328204136943998,-0.13173261005015396,-0.5999784084342823,-0.09624738587829354,-0.16892356159533578,-0.017056835522533474,-0.2414396824098535,-0.11367627845438961,-0.5060006429790315,0.19266767111131092,-0.32944430693574855,0.3957115966508414,-0.18938770902762408,-0.10352601947345307,-0.24234958827061587,0.16980481030680256,0.20231004028320315,1.9391367040872638,-2.5234885498046875,3.1579519897460937,-0.3746925598144531,5.681440539550781,-2.6207529922485353,1.8766761283539453,-4.651933825683593,1.7334020019531249,-2.778471026611328,6.385335827636718,8.530540515136718,1.8666732993392892,6.342240197753906,12.217611071777345,8.291120349121094,5.875370874023439,0.037021630984574394,0.19890217740493565,-0.2933751918237796,0.3296140892697688,0.0318422665058507,0.6229892810935485,-0.19604977055798894,0.18645054047518636,-0.5010826959351659,0.0933950996677881,-0.21110490074694765,0.594477795602954,0.36140639406039066,0.3976276272473016,-0.3625222057005015,0.824035223174422,0.38224042931081914,1.1865574288749234
-0.2870047011882267,0.5780784826939744,-0.4469189231371123,0.17303353060086094,-0.11672564436987513,0.029056057902211618,-0.3341439098650636,0.013795499372422443,-0.12811698501141727,0.13048814059890404,-0.24994405994914642,-0.009867029323576625,-0.10092311768115453,-0.09555220351026983,-0.0212432070177205,-0.04465592099704289,-0.2159606127044187,0.3775829699786435,-0.14827777730148564,0.05362653453467477,0.09265641419337134,-0.04093935628420491,-0.04136167410353104,-0.20787838220079413,1.7043723068237302,2.0578105598855996,-1.66636435546875,4.955997436523437,1.7549498168945312,6.622361791992187,-2.3235727111816407,2.0069951473138334,-4.651933825683593,1.7334020019531249,-2.518700146484375,6.385335827636718,8.173505192565917,1.802118880749162,6.189011291503906,12.217611071777345,7.888894470214844,6.028599780273439,-0.07552545952093781,0.2822802890079431,-0.4612465549926999,0.3296140892697688,-0.017386676899638152,0.7908606442624687,-0.017636485475782365,0.2474676415410926,-0.3944977034469625,0.4553843804058487,-0.0490290965445735,0.8498820838528112,-0.03552277952770899,0.5691675202160593,-0.9515375204384352,0.824035223174422,-0.07907274130218579,1.7755727436128572
-0.39772938022053267,0.32415203681637195,-0.24524566324879024,-0.13599925882401867,-0.6564328704383003,0.3441498338812493,-0.31890348352459313,0.20161420626459972,0.23004834437384836,-0.28077230019319693,-0.3382541543927826,-0.05315461546568872,-0.23620708980007626,0.1310740201666954,0.15678021150496052,-0.4670882826857677,-0.753562857421909,0.373969691577661,-0.09986325232737803,-0.11896246877128451,-0.34531850984360046,-0.002656822310660754,0.17577975928608802,-0.3834392858151506,1.883937431335449,1.645405156804469,0.181959326171875,4.955997436523437,1.4101847778320313,4.774038110351562,-2.2143372604370115,1.130850052578471,-4.575319372558593,-0.5482721801757812,-1.9476830505371092,4.027047192382812,8.284237019348144,1.044989789143177,6.189011291503906,9.459490759277344,8.580818749999999,3.2704794677734377,-0.06033709809136885,0.3101175313199661,-0.4612465549926999,0.5214670757485348,-0.1100490047440699,0.9827136307412347,0.0980082313739182,0.18577246433229003,-0.1489525270022641,0.4553843804058487,0.0542251149283734,0.6043369074081129,-0.2135696786982374,0.46193085864814354,-0.9515375204384352,0.6344471677860304,-0.29144333883493095,1.5859846882244657
0.019265364452932192,-0.1668550555984148,0.1640075996911379,-0.34397318336341287,-0.19204021111659234,-0.3030020307984749,-0.010735280480636574,0.09091541238075872,-0.19906033200954407,-0.22543356601607464,0.0356280587016391,-0.06820116734854643,-0.6360548759168975,0.2884277926356966,-0.3527304778725835,0.41158101596157654,-0.04715816480578955,-0.3153421992515754,0.023711625094763475,-0.08258702099517548,-0.46684985317017375,0.27702411188637355,-0.280712826395168,-0.12180852370268118,2.555211721801758,2.2805093650887627,0.181959326171875,6.224924316406249,1.618480322265625,6.042964990234374,-2.7252000396728513,2.6698377997054212,-9.619902270507811,-0.7254431030273437,-1.8004396484375,8.894459167480468,6.674435678100585,6.3959555586266035,-10.168174450683592,9.813832604980467,9.176974963378907,19.98200705566406,0.10073947180642845,0.2747555944725903,-0.1624088823038998,0.5442496178928883,-0.05389203682684775,0.7066585001967881,0.2959232393004508,0.5026468792882746,-0.049295559025794,1.5915804003300962,0.0991906586343342,1.6408759593558901,-0.1968325040965742,0.4114688597857475,-0.7206477804608648,0.6344471677860304,-0.33520980137539946,1.355094948246895
-0.15568585727756587,-0.27414023174872154,-0.1553700430797959,0.15995446270154234,0.16809536699523234,-0.03639739297276458,0.09828863407406911,-0.23261571327771183,-0.06651080635286293,0.0002300374541434037,-0.15804228068047377,0.018197795936539845,0.22514962673604724,-0.1750193951859198,-0.5816146867371734,-0.1857782489900678,0.08300457096602012,-0.08887004831314424,-0.0033010846849580106,0.11307732242343944,0.20226344850009403,-0.4574817760756015,-0.164889813762602,0.16048921563092858,3.511994560241699,2.77841414633246,-0.7637503295898437,7.867346655273437,3.142389678955078,8.63109698486328,-1.5942390304565428,3.3852372061838465,-9.619902270507811,2.250549560546875,-1.1863269226074218,11.870451831054687,7.772177139282226,6.92464460021557,-10.168174450683592,12.612654345703124,9.598354455566405,22.780828796386714,-0.0919628638312279,0.5031314975283225,-0.9271562034067587,0.6817442582026706,-0.07927258816310115,1.6089004616094293,0.24304709068325617,0.5624888615604988,-0.3342771826911277,1.5915804003300962,0.12563705989546964,1.925857583021224,-0.23703503095071843,0.5912647491534267,-1.044666157625003,0.953003064085148,-0.36079019957256825,1.9976692217101508
-0.2026529590548274,-0.45463246495634085,0.14668752612769054,0.049389264006636194,-0.2100216798269855,0.28575236470514315,-0.31320002840149685,-0.25543500611704867,-0.11200195150083257,-0.0008937544635103628,0.29136941849894293,-0.3605050548701159,0.3594438228369894,-0.30809546423864304,-0.47576808622088834,-0.029128322648138683,-0.05989256747814156,-0.7346049286703062,0.10269202513468842,0.28731605665339105,0.2818504747134296,-0.46281789159312997,-0.31229905703116495,0.04576704916157593,2.9574376007080074,2.240794252796501,-0.7637503295898437,7.867346655273437,2.7317840942382814,8.63109698486328,-0.4228758682250976,2.2531291517539755,-3.4548329956054684,2.250549560546875,0.22505495605468745,5.705382556152344,9.42267990875244,2.173351289934961,5.882553479003906,12.612654345703124,9.07761559448242,6.730100866699218,-0.17808020698068097,0.45899633391109623,-0.9271562034067587,0.6817442582026706,-0.21630091913074762,1.6089004616094293,0.04453254217397748,0.2599749646587233,-0.3342771826911277,0.3819739668295987,0.101189127243488,0.7162511495207264,-0.022282924992065023,0.5599221955367363,-1.044666157625003,0.953003064085148,0.05482465551111959,1.9976692217101508
0.4356753915783358,0.0023033912893732716,-0.15680095535817104,-0.3986378572081158,-0.5670222467390496,0.2943353551995204,-0.20307596137642275,0.013074735821003264,-0.10145126284256126,-0.29875470980062024,0.26813596943655127,0.04080867586645307,-0.19747705398859558,-0.25116430458490646,0.12418961298403601,-0.17775469168531674,0.2367631970883422,-0.18458469675398181,-0.05670770090135902,-0.4307062430584184,0.06562251254462556,-0.06369813506437089,0.11784879061491915,-0.18123892521052015,1.7474679367065429,1.5303684935777586,-0.6560112548828124,3.6679169433593746,2.138022082519531,4.323928198242187,-1.2348095062255857,1.8655159163904074,-3.4548329956054684,2.2266075439453124,-1.1935095275878906,5.681440539550781,8.439860127258301,1.1606597497580178,5.882553479003906,9.900023864746093,8.896853369140624,4.017470385742187,-0.1392266464377156,0.15547639099939273,-0.3150918840432511,0.1580122513637614,-0.2079739665926067,0.4731041354070125,0.056656585069510594,0.18210395405270022,-0.1500183769271462,0.3819739668295987,0.07840658509913455,0.5319923437567449,-0.05430838445375483,0.14354908712211686,-0.223828484225227,0.2063751917052837,-0.11018223598468016,0.4302036759305107
0.2009339407221586,-0.09677445291358264,0.14657371289774704,-0.23840241117742458,0.20652903787325422,-0.3881682614451758,-0.22694823474569772,-0.21936074998381824,-0.3088840662406461,-0.2685868409632077,-0.08370192053786076,0.252915020103191,0.050092697557259355,-0.6629192987964184,0.08516998793029407,0.4359109239074056,0.19789780420601466,-0.3075682305631098,-0.16926275214474154,0.10683385017935146,0.33367712012014167,-0.34715888373233844,-0.23439992666532714,0.04197984170076926,1.0019733947753906,0.9673278422638093,-0.6560112548828124,2.176329309082031,1.2198457458496095,2.8323405639648436,-1.0226233840942383,0.7632542887189911,-2.664746447753906,-0.4141968872070312,-0.7098807922363282,2.250549560546875,9.156624249267578,1.1172266978616774,7.750030773925781,11.686098303222655,8.917204083251953,3.9360675292968743,-0.20126244284686517,0.10972259887172862,-0.3264165394951227,-0.0361056662053788,-0.2083736603144375,0.2903108732897439,0.04081872134196662,0.13302301962375912,-0.1500183769271462,0.2049096480585709,0.10052297104043675,0.35492802498571707,-0.22447798652320194,0.22233568235741788,-0.6858744266615885,0.0002664624812205,-0.15314931108148716,0.686140889142809
